17120,E05444,株式会社ダイセキ環境ソリューション,S100O4E3,120,2022-05-26 10:02:00,2021-03-01,2022-02-28,有価証券報告書－第26期(令和3年3月1日－令和4年2月28日),/1/17120/2022/DescriptionOfBusiness,1816,/1/17120/2022/BusinessRisks,3840,/1/17120/2022/BusinessPolicyEtc,2691,/1/17120/2022/EdinetInfo,1068
17160,E00320,第一カッター興業株式会社,S100P9H0,120,2022-09-29 12:55:00,2021-07-01,2022-06-30,有価証券報告書－第55期(令和3年7月1日－令和4年6月30日),/1/17160/2022/DescriptionOfBusiness,2465,/1/17160/2022/BusinessRisks,3443,/1/17160/2022/BusinessPolicyEtc,4456,/1/17160/2022/EdinetInfo,1039
17170,E05377,明豊ファシリティワークス株式会社,S100OG6Q,120,2022-06-24 16:29:00,2021-04-01,2022-03-31,有価証券報告書－第42期(令和3年4月1日－令和4年3月31日),/1/17170/2022/DescriptionOfBusiness,4883,/1/17170/2022/BusinessRisks,2970,/1/17170/2022/BusinessPolicyEtc,1999,/1/17170/2022/EdinetInfo,1064
17180,E00315,美樹工業株式会社,S100NQH7,120,2022-03-25 11:16:00,2021-01-01,2021-12-31,有価証券報告書－第60期(令和3年1月1日－令和3年12月31日),/1/17180/2022/DescriptionOfBusiness,1284,/1/17180/2022/BusinessRisks,1237,/1/17180/2022/BusinessPolicyEtc,1472,/1/17180/2022/EdinetInfo,1016
17190,E00317,株式会社安藤・間,S100OK9O,120,2022-06-29 16:10:00,2021-04-01,2022-03-31,有価証券報告書－第9期(令和3年4月1日－令和4年3月31日),/1/17190/2022/DescriptionOfBusiness,365,/1/17190/2022/BusinessRisks,4027,/1/17190/2022/BusinessPolicyEtc,2682,/1/17190/2022/EdinetInfo,1029
17200,E00316,東急建設株式会社,S100OFLQ,120,2022-06-27 10:55:00,2021-04-01,2022-03-31,有価証券報告書－第19期(令和3年4月1日－令和4年3月31日),/1/17200/2022/DescriptionOfBusiness,1295,/1/17200/2022/BusinessRisks,1977,/1/17200/2022/BusinessPolicyEtc,2054,/1/17200/2022/EdinetInfo,1015
17210,E00322,コムシスホールディングス株式会社,S100OHNZ,120,2022-06-29 13:18:00,2021-04-01,2022-03-31,有価証券報告書－第19期(令和3年4月1日－令和4年3月31日),/1/17210/2022/DescriptionOfBusiness,337,/1/17210/2022/BusinessRisks,1452,/1/17210/2022/BusinessPolicyEtc,1840,/1/17210/2022/EdinetInfo,1063
17230,E00313,日本電技株式会社,S100OGB0,120,2022-06-29 09:42:00,2021-04-01,2022-03-31,有価証券報告書－第63期(令和3年4月1日－令和4年3月31日),/1/17230/2022/DescriptionOfBusiness,797,/1/17230/2022/BusinessRisks,2993,/1/17230/2022/BusinessPolicyEtc,2984,/1/17230/2022/EdinetInfo,1015
17240,E05326,シンクレイヤ株式会社,S100NSG3,120,2022-03-31 11:51:00,2021-01-01,2021-12-31,有価証券報告書－第60期(令和3年1月1日－令和3年12月31日),/1/17240/2022/DescriptionOfBusiness,1865,/1/17240/2022/BusinessRisks,4487,/1/17240/2022/BusinessPolicyEtc,2430,/1/17240/2022/EdinetInfo,1028
17260,E00312,株式会社ビーアールホールディングス,S100O9HR,120,2022-06-20 09:03:00,2021-04-01,2022-03-31,有価証券報告書－第20期(令和3年4月1日－令和4年3月31日),/1/17260/2022/DescriptionOfBusiness,676,/1/17260/2022/BusinessRisks,2570,/1/17260/2022/BusinessPolicyEtc,5588,/1/17260/2022/EdinetInfo,1068
17300,E00308,麻生フオームクリート株式会社,S100OE2H,120,2022-06-24 15:06:00,2021-04-01,2022-03-31,有価証券報告書－第61期(令和3年4月1日－令和4年3月31日),/1/17300/2022/DescriptionOfBusiness,2450,/1/17300/2022/BusinessRisks,1671,/1/17300/2022/BusinessPolicyEtc,2637,/1/17300/2022/EdinetInfo,1052
17340,E00306,株式会社北弘電社,S100OMGQ,120,2022-06-30 16:57:00,2021-04-01,2022-03-31,有価証券報告書－第72期(令和3年4月1日－令和4年3月31日),/1/17340/2022/DescriptionOfBusiness,1259,/1/17340/2022/BusinessRisks,2060,/1/17340/2022/BusinessPolicyEtc,3343,/1/17340/2022/EdinetInfo,1016
17360,E00304,株式会社　オーテック,S100OJ3H,120,2022-06-29 16:41:00,2021-04-01,2022-03-31,有価証券報告書－第74期(令和3年4月1日－令和4年3月31日),/1/17360/2022/DescriptionOfBusiness,1035,/1/17360/2022/BusinessRisks,2687,/1/17360/2022/BusinessPolicyEtc,3618,/1/17360/2022/EdinetInfo,1028
17380,E05065,株式会社ニットー,S100O9EA,120,2022-06-20 10:10:00,2021-04-01,2022-03-31,有価証券報告書－第49期(令和3年4月1日－令和4年3月31日),/1/17380/2022/DescriptionOfBusiness,632,/1/17380/2022/BusinessRisks,2781,/1/17380/2022/BusinessPolicyEtc,3429,/1/17380/2022/EdinetInfo,1015
